00.00; 69.0628;
00.10; 70.1230;
00.25; 72.0381;
00.50; 74.0339;
00.75; 76.7766;
01.00; 78.5083;
01.50; 83.5361;
02.00; 86.2816;
03.00; 92.0856;
04.00; 95.0518;
10.00; 99.9420;
20.00; 100.0000;
40.00; 100.0000;
