00.00; 48.9273;
00.10; 49.6180;
00.25; 51.2674;
00.50; 53.7561;
00.75; 57.5879;
01.00; 59.1589;
01.50; 65.1122;
02.00; 70.0441;
03.00; 79.0706;
04.00; 87.2403;
10.00; 99.3183;
20.00; 100.0000;
40.00; 100.0000;
