00.00; 85.9826;
00.10; 86.8449;
00.25; 87.5496;
00.50; 86.8081;
00.75; 88.3471;
01.00; 89.5384;
01.50; 90.8772;
02.00; 93.1962;
03.00; 95.8461;
04.00; 98.7722;
10.00; 99.9303;
20.00; 100.0000;
40.00; 100.0000;
