85; 	 308.1143; 	    434; 	  0.9; 	"";
86; 	 309.1215; 	   1647; 	  3.4; 	"";
87; 	 310.4256; 	    267; 	  0.6; 	"";
88; 	 312.0027; 	    103; 	  0.2; 	"";
89; 	 315.8986; 	    106; 	  0.2; 	"";
90; 	 326.8974; 	    102; 	  0.2; 	"";
91; 	 328.8299; 	    103; 	  0.2; 	"";
92; 	 333.0796; 	    140; 	  0.3; 	"";
93; 	 340.9422; 	    125; 	  0.3; 	"";
94; 	 346.8809; 	    129; 	  0.3; 	"";
95; 	 356.8935; 	    273; 	  0.6; 	"";
96; 	 360.9594; 	   8217; 	 17.1; 	"360.96";
97; 	 361.9495; 	    795; 	  1.7; 	"";
98; 	 367.1538; 	    141; 	  0.3; 	"";
99; 	 371.8870; 	    107; 	  0.2; 	"";
100; 	 372.4941; 	    198; 	  0.4; 	"";
101; 	 372.8728; 	   7689; 	 16.0; 	"372.87";
102; 	 373.7961; 	   1100; 	  2.3; 	"";
103; 	 374.8695; 	    115; 	  0.2; 	"";
104; 	 375.8721; 	    123; 	  0.3; 	"";
105; 	 377.9650; 	   2690; 	  5.6; 	"";
106; 	 378.8762; 	    743; 	  1.5; 	"";
107; 	 379.8817; 	    324; 	  0.7; 	"";
108; 	 380.9587; 	    728; 	  1.5; 	"";
109; 	 388.8684; 	    809; 	  1.7; 	"";
110; 	 390.7989; 	   2750; 	  5.7; 	"";
111; 	 391.8860; 	    120; 	  0.2; 	"";
112; 	 399.5854; 	    242; 	  0.5; 	"";
113; 	 404.0486; 	    260; 	  0.5; 	"";
114; 	 413.8478; 	    100; 	  0.2; 	"";
115; 	 415.9808; 	    125; 	  0.3; 	"";
116; 	 425.8722; 	    265; 	  0.5; 	"";
117; 	 441.4602; 	    122; 	  0.3; 	"";
118; 	 444.9314; 	    107; 	  0.2; 	"";
119; 	 446.7597; 	   5644; 	 11.7; 	"446.76";
120; 	 447.8448; 	    109; 	  0.2; 	"";
121; 	 465.7622; 	    101; 	  0.2; 	"";
122; 	 480.8026; 	   5274; 	 10.9; 	"480.80";
123; 	 481.8930; 	    811; 	  1.7; 	"";
124; 	 492.7051; 	   1988; 	  4.1; 	"";
125; 	 498.7962; 	    724; 	  1.5; 	"";
126; 	 499.8995; 	    102; 	  0.2; 	"";
127; 	 500.8764; 	   1109; 	  2.3; 	"";
128; 	 501.7756; 	    101; 	  0.2; 	"";
129; 	 510.8304; 	  22805; 	 47.3; 	"510.83";
130; 	 511.8101; 	   5327; 	 11.1; 	"511.81";
131; 	 512.8018; 	   1396; 	  2.9; 	"";
132; 	 514.8232; 	    167; 	  0.3; 	"";
133; 	 522.6269; 	    119; 	  0.2; 	"";
134; 	 537.2475; 	    102; 	  0.2; 	"";
135; 	 538.5281; 	    115; 	  0.2; 	"";
136; 	 545.8187; 	    125; 	  0.3; 	"";
137; 	 546.7197; 	    107; 	  0.2; 	"";
138; 	 562.8215; 	    100; 	  0.2; 	"";
139; 	 566.6636; 	    433; 	  0.9; 	"";
140; 	 567.5983; 	    111; 	  0.2; 	"";
141; 	 600.8186; 	   2296; 	  4.8; 	"";
142; 	 601.8330; 	    660; 	  1.4; 	"";
143; 	 612.7526; 	    401; 	  0.8; 	"";
144; 	 618.6900; 	   1058; 	  2.2; 	"";
145; 	 620.7995; 	    774; 	  1.6; 	"";
146; 	 625.6489; 	    151; 	  0.3; 	"";
147; 	 629.1061; 	    115; 	  0.2; 	"";
148; 	 630.6262; 	  30871; 	 64.1; 	"630.63";
149; 	 631.6355; 	  11555; 	 24.0; 	"631.64";
150; 	 632.6244; 	   3428; 	  7.1; 	"";
151; 	 633.7412; 	    208; 	  0.4; 	"";
152; 	 639.3317; 	    109; 	  0.2; 	"";
153; 	 640.7289; 	    225; 	  0.5; 	"";
154; 	 654.4231; 	    187; 	  0.4; 	"";
155; 	 658.5995; 	    356; 	  0.7; 	"";
156; 	 659.6463; 	    111; 	  0.2; 	"";
157; 	 686.5000; 	    122; 	  0.3; 	"";
158; 	 690.1851; 	    256; 	  0.5; 	"";
159; 	 706.6895; 	    347; 	  0.7; 	"";
160; 	 713.8733; 	    277; 	  0.6; 	"";
161; 	 720.7501; 	    857; 	  1.8; 	"";
162; 	 721.7683; 	    469; 	  1.0; 	"";
163; 	 738.7586; 	    266; 	  0.6; 	"";
164; 	 739.7506; 	    211; 	  0.4; 	"";
165; 	 742.3155; 	    100; 	  0.2; 	"";
166; 	 750.5224; 	  20589; 	 42.7; 	"750.52";
167; 	 751.5242; 	   8130; 	 16.9; 	"751.52";
168; 	 752.7071; 	   2921; 	  6.1; 	"";
169; 	 753.6966; 	    240; 	  0.5; 	"";
170; 	 762.5959; 	    390; 	  0.8; 	"";
171; 	 776.4922; 	    111; 	  0.2; 	"";
172; 	 779.1090; 	    333; 	  0.7; 	"";
173; 	 784.3268; 	    227; 	  0.5; 	"";
174; 	 799.6416; 	    117; 	  0.2; 	"";
175; 	 809.5348; 	    220; 	  0.5; 	"";
176; 	 817.0327; 	    112; 	  0.2; 	"";
177; 	 826.4737; 	    228; 	  0.5; 	"";
178; 	 847.9881; 	    263; 	  0.5; 	"";
179; 	 858.6747; 	    101; 	  0.2; 	"";
180; 	 860.2176; 	    263; 	  0.5; 	"";
181; 	 870.6334; 	  11958; 	 24.8; 	"870.63";
182; 	 871.6468; 	   3117; 	  6.5; 	"";
183; 	 872.5950; 	    810; 	  1.7; 	"";
184; 	 882.4985; 	    284; 	  0.6; 	"";
185; 	 898.4199; 	    147; 	  0.3; 	"";
186; 	 909.5471; 	    260; 	  0.5; 	"";
187; 	 921.3087; 	    391; 	  0.8; 	"";
188; 	 990.3092; 	   4134; 	  8.6; 	"";
189; 	 991.3416; 	   1938; 	  4.0; 	"";
190; 	 992.5147; 	    125; 	  0.3; 	"";
191; 	 996.1130; 	    118; 	  0.2; 	"";
192; 	1002.2716; 	    331; 	  0.7; 	"";
193; 	1018.3176; 	    137; 	  0.3; 	"";
194; 	1020.4367; 	    105; 	  0.2; 	"";
195; 	1042.1270; 	    128; 	  0.3; 	"";
196; 	1076.0150; 	    175; 	  0.4; 	"";
197; 	1079.0121; 	    122; 	  0.3; 	"";
198; 	1099.5431; 	    143; 	  0.3; 	"";
199; 	1110.4042; 	   2345; 	  4.9; 	"";
200; 	1112.2030; 	    142; 	  0.3; 	"";
201; 	1114.0519; 	    280; 	  0.6; 	"";
202; 	1121.8162; 	    258; 	  0.5; 	"";
203; 	1174.4199; 	    264; 	  0.5; 	"";
204; 	1216.4808; 	    122; 	  0.3; 	"";
205; 	1224.4296; 	    259; 	  0.5; 	"";
206; 	1225.7666; 	    275; 	  0.6; 	"";
207; 	1230.1270; 	    228; 	  0.5; 	"";
208; 	1245.6464; 	    196; 	  0.4; 	"";
209; 	1259.1815; 	    258; 	  0.5; 	"";
210; 	1294.3234; 	    103; 	  0.2; 	"";
211; 	1350.3259; 	    109; 	  0.2; 	"";
212; 	1378.9195; 	    107; 	  0.2; 	"";
213; 	1400.0203; 	    261; 	  0.5; 	"";
214; 	1419.9508; 	    272; 	  0.6; 	"";
215; 	1490.7661; 	    254; 	  0.5; 	"";
216; 	1572.5959; 	    162; 	  0.3; 	"";
217; 	1679.7597; 	    101; 	  0.2; 	"";
218; 	1685.7398; 	    179; 	  0.4; 	"";
219; 	1729.5388; 	    259; 	  0.5; 	"";
220; 	1734.2958; 	    260; 	  0.5; 	"";
221; 	1792.1194; 	    168; 	  0.3; 	"";
