00.00; 82.9551;
00.10; 83.6520;
00.25; 85.1633;
00.50; 87.0942;
00.75; 89.1147;
01.00; 91.4795;
01.50; 94.0085;
02.00; 95.0639;
03.00; 97.7167;
04.00; 99.3555;
10.00; 99.9549;
20.00; 100.0000;
40.00; 100.0000;
