00.00; 82.6565;
00.10; 83.6159;
00.25; 85.1088;
00.50; 88.1976;
00.75; 88.0935;
01.00; 92.7473;
01.50; 94.2005;
02.00; 95.7634;
03.00; 97.3964;
04.00; 98.7682;
10.00; 100.0000;
20.00; 100.0000;
40.00; 100.0000;
