00.00; 87.3572;
00.10; 85.7344;
00.25; 86.3685;
00.50; 89.9833;
00.75; 92.6561;
01.00; 92.7433;
01.50; 93.3924;
02.00; 93.9398;
03.00; 98.4661;
04.00; 98.8810;
10.00; 100.0000;
20.00; 100.0000;
40.00; 100.0000;
