49; 	 359.9077; 	   1392; 	  6.5; 	"";
50; 	 370.9325; 	    103; 	  0.5; 	"";
51; 	 372.8578; 	    420; 	  2.0; 	"";
52; 	 374.8876; 	    636; 	  3.0; 	"";
53; 	 376.8956; 	    815; 	  3.8; 	"";
54; 	 388.8371; 	    158; 	  0.7; 	"";
55; 	 389.8506; 	    122; 	  0.6; 	"";
56; 	 397.8573; 	    273; 	  1.3; 	"";
57; 	 401.7578; 	    269; 	  1.3; 	"";
58; 	 403.8497; 	    106; 	  0.5; 	"";
59; 	 418.8289; 	    248; 	  1.2; 	"";
60; 	 420.8475; 	   1768; 	  8.3; 	"";
61; 	 421.8698; 	    671; 	  3.1; 	"";
62; 	 436.7953; 	    105; 	  0.5; 	"";
63; 	 438.4879; 	    278; 	  1.3; 	"";
64; 	 448.8297; 	   1325; 	  6.2; 	"";
65; 	 449.8115; 	    105; 	  0.5; 	"";
66; 	 452.8476; 	    116; 	  0.5; 	"";
67; 	 453.8600; 	    133; 	  0.6; 	"";
68; 	 460.1936; 	    102; 	  0.5; 	"";
69; 	 464.7944; 	    306; 	  1.4; 	"";
70; 	 465.7932; 	    117; 	  0.5; 	"";
71; 	 494.8004; 	    242; 	  1.1; 	"";
72; 	 496.8018; 	   1109; 	  5.2; 	"";
73; 	 497.8094; 	    356; 	  1.7; 	"";
74; 	 508.0536; 	    258; 	  1.2; 	"";
75; 	 524.7790; 	   1337; 	  6.2; 	"";
76; 	 525.7615; 	    135; 	  0.6; 	"";
77; 	 563.5298; 	    267; 	  1.2; 	"";
78; 	 566.6714; 	    128; 	  0.6; 	"";
79; 	 568.7229; 	    266; 	  1.2; 	"";
80; 	 571.7367; 	    102; 	  0.5; 	"";
81; 	 572.7457; 	    134; 	  0.6; 	"";
82; 	 584.6700; 	    107; 	  0.5; 	"";
83; 	 596.6881; 	    154; 	  0.7; 	"";
84; 	 632.4403; 	    103; 	  0.5; 	"";
85; 	 644.6798; 	    254; 	  1.2; 	"";
86; 	 672.6282; 	    277; 	  1.3; 	"";
87; 	 686.4978; 	    106; 	  0.5; 	"";
88; 	 687.5098; 	    133; 	  0.6; 	"";
89; 	 716.5923; 	    367; 	  1.7; 	"";
90; 	 718.5540; 	    103; 	  0.5; 	"";
91; 	 744.4633; 	    426; 	  2.0; 	"";
92; 	 764.5436; 	    101; 	  0.5; 	"";
93; 	 791.4225; 	    137; 	  0.6; 	"";
94; 	 824.5322; 	    106; 	  0.5; 	"";
95; 	 892.3553; 	    233; 	  1.1; 	"";
96; 	 893.2907; 	    119; 	  0.6; 	"";
97; 	 894.3341; 	    111; 	  0.5; 	"";
98; 	 910.3599; 	    108; 	  0.5; 	"";
99; 	 951.8452; 	    108; 	  0.5; 	"";
100; 	1168.2502; 	    100; 	  0.5; 	"";
101; 	1190.0098; 	    172; 	  0.8; 	"";
102; 	1193.0453; 	    137; 	  0.6; 	"";
103; 	1280.5306; 	    120; 	  0.6; 	"";
104; 	1339.7785; 	    332; 	  1.6; 	"";
105; 	1341.8335; 	    133; 	  0.6; 	"";
106; 	1369.2038; 	    213; 	  1.0; 	"";
107; 	1471.2212; 	    104; 	  0.5; 	"";
108; 	1488.7741; 	   1140; 	  5.3; 	"";
109; 	1490.5448; 	    100; 	  0.5; 	"";
110; 	1592.0328; 	    119; 	  0.6; 	"";
111; 	1637.4695; 	   4005; 	 18.7; 	"1637.47";
112; 	1639.4963; 	    992; 	  4.6; 	"";
113; 	1658.4518; 	    226; 	  1.1; 	"";
114; 	1670.6019; 	    104; 	  0.5; 	"";
115; 	1778.1188; 	    135; 	  0.6; 	"";
116; 	1785.3963; 	   1943; 	  9.1; 	"";
117; 	1787.4265; 	    343; 	  1.6; 	"";
118; 	1807.5100; 	    263; 	  1.2; 	"";
119; 	1811.1696; 	    118; 	  0.6; 	"";
120; 	1860.9188; 	    259; 	  1.2; 	"";
121; 	1935.1523; 	   5243; 	 24.5; 	"1935.15";
122; 	1937.1540; 	    712; 	  3.3; 	"";
123; 	1945.3056; 	    137; 	  0.6; 	"";
124; 	1957.1280; 	    140; 	  0.7; 	"";
125; 	2013.8602; 	    261; 	  1.2; 	"";
126; 	2163.5022; 	    269; 	  1.3; 	"";
127; 	2232.8282; 	   1193; 	  5.6; 	"";
128; 	2260.4946; 	    172; 	  0.8; 	"";
129; 	2277.2967; 	    263; 	  1.2; 	"";
130; 	2294.6351; 	    211; 	  1.0; 	"";
131; 	2333.4595; 	    222; 	  1.0; 	"";
132; 	2381.6927; 	    117; 	  0.5; 	"";
133; 	2439.4088; 	    113; 	  0.5; 	"";
134; 	2530.4410; 	   3404; 	 15.9; 	"2530.44";
135; 	2533.4536; 	    367; 	  1.7; 	"";
136; 	2544.6664; 	    263; 	  1.2; 	"";
137; 	2551.3734; 	    105; 	  0.5; 	"";
138; 	2638.8179; 	    121; 	  0.6; 	"";
139; 	2722.2105; 	    268; 	  1.3; 	"";
140; 	2767.0156; 	    111; 	  0.5; 	"";
141; 	2816.8483; 	    117; 	  0.5; 	"";
142; 	2829.1224; 	    131; 	  0.6; 	"";
143; 	2865.7992; 	    116; 	  0.5; 	"";
144; 	2977.9052; 	    228; 	  1.1; 	"";
